Year,Month,Date,Calendar Date,P/E,P/B,DIV Yield,NAV,Week Day
2006,3,17,17/03/06,19.25,4.89,1.4,3828.05,6
2006,3,20,20/03/06,19.44,4.94,1.38,3865.45,2
2006,3,21,21/03/06,19.42,4.93,1.38,3861.49,3
2006,3,22,22/03/06,19.28,4.9,1.39,3835.71,4
2006,3,23,23/03/06,19.33,4.91,1.39,3844.00,5
2006,3,24,24/03/06,19.52,4.96,1.38,3883.16,6
2006,3,27,27/03/06,19.77,5.02,1.36,3932.71,2
2006,3,28,28/03/06,19.79,5.03,1.36,3936.68,3
2006,3,29,29/03/06,19.97,5.07,1.35,3971.57,4
2006,3,30,30/03/06,20.35,5.17,1.32,4048.24,5
2006,3,31,31/03/06,20.26,5.15,1.33,4028.82,6
2006,4,3,03/04/06,20.68,5.26,1.3,4112.59,2
2006,4,4,04/04/06,20.74,5.27,1.3,4124.25,3
2006,4,5,05/04/06,20.9,5.31,1.29,4157.11,4
2006,4,7,07/04/06,20.57,5.23,1.31,4090.68,6
2006,4,10,10/04/06,20.71,5.26,1.3,4118.69,2
2006,4,12,12/04/06,20.13,5.12,1.34,4002.12,4
2006,4,13,13/04/06,19.91,5.06,1.35,3961.27,5
2006,4,17,17/04/06,20.34,5.18,1.32,4055.58,2
2006,4,18,18/04/06,20.76,5.32,1.28,4165.64,3
2006,4,19,19/04/06,20.79,5.35,1.28,4186.65,4
2006,4,20,20/04/06,21.01,5.41,1.26,4231.23,5
2006,4,21,21/04/06,21.01,5.41,1.26,4230.70,6
2006,4,24,24/04/06,20.85,5.37,1.27,4202.10,2
2006,4,25,25/04/06,20.37,5.24,1.3,4100.25,3
2006,4,26,26/04/06,20.93,5.38,1.27,4210.49,4
2006,4,27,27/04/06,20.58,5.31,1.29,4154.07,5
2006,4,28,28/04/06,20.08,5.31,1.29,4155.54,6
2006,4,29,29/04/06,20.31,5.39,1.27,4213.88,7
2006,5,2,02/05/06,20.46,5.46,1.25,4270.56,3
2006,5,3,03/05/06,20.62,5.5,1.24,4304.67,4
2006,5,4,04/05/06,20.7,5.52,1.24,4321.72,5
2006,5,5,05/05/06,20.77,5.55,1.23,4340.14,6
2006,5,8,08/05/06,20.93,5.59,1.22,4374.73,2
2006,5,9,09/05/06,21.09,5.63,1.21,4407.18,3
2006,5,10,10/05/06,21.28,5.68,1.2,4447.10,4
2006,5,11,11/05/06,20.98,5.6,1.22,4384.45,5
2006,5,12,12/05/06,20.69,5.53,1.24,4324.10,6
2006,5,15,15/05/06,19.86,5.3,1.29,4149.84,2
2006,5,16,16/05/06,19.97,5.34,1.28,4173.95,3
2006,5,17,17/05/06,20.62,5.51,1.24,4306.39,4
2006,5,18,18/05/06,19.26,5.13,1.33,4015.00,5
2006,5,19,19/05/06,18.51,4.92,1.39,3846.76,6
2006,5,22,22/05/06,17.52,4.67,1.46,3650.63,2
2006,5,23,23/05/06,18.19,4.85,1.41,3790.43,3
2006,5,24,24/05/06,17.71,4.63,1.46,3691.15,4
2006,5,25,25/05/06,18.39,4.73,1.43,3767.26,5
2006,5,26,26/05/06,18.28,4.77,1.42,3806.63,6
2006,5,29,29/05/06,18.27,4.78,1.41,3812.92,2
2006,5,30,30/05/06,18.11,4.74,1.43,3777.81,3
2006,5,31,31/05/06,17.46,4.57,1.48,3642.31,4
2006,6,1,01/06/06,16.78,4.41,1.53,3516.37,5
2006,6,2,02/06/06,17.51,4.6,1.47,3669.62,6
2006,6,5,05/06/06,17.09,4.49,1.51,3580.95,2
2006,6,6,06/06/06,16.64,4.35,1.62,3486.76,3
2006,6,7,07/06/06,16.21,4.23,1.66,3395.53,4
2006,6,8,08/06/06,15.44,4.03,1.74,3233.97,5
2006,6,9,09/06/06,16.24,4.24,1.65,3402.47,6
2006,6,12,12/06/06,15.73,4.11,1.71,3296.29,2
2006,6,13,13/06/06,15.09,3.94,1.78,3161.50,3
2006,6,14,14/06/06,14.92,3.9,1.8,3125.30,4
2006,6,15,15/06/06,15.91,4.14,1.69,3322.86,5
2006,6,16,16/06/06,16.43,4.28,1.64,3432.03,6
2006,6,19,19/06/06,16.58,4.2,1.65,3465.15,2
2006,6,20,20/06/06,16.27,4.12,1.68,3399.10,3
2006,6,21,21/06/06,16.62,4.21,1.65,3473.05,4
2006,6,22,22/06/06,17.03,4.31,1.61,3557.96,5
2006,6,23,23/06/06,17.3,4.38,1.58,3616.01,6
2006,6,25,25/06/06,17.34,4.39,1.58,3625.04,1
2006,6,26,26/06/06,16.73,4.24,1.64,3497.76,2
2006,6,27,27/06/06,17.36,4.44,1.57,3544.41,3
2006,6,28,28/06/06,17.57,4.44,1.57,3542.81,4
2006,6,29,29/06/06,17.67,4.46,1.56,3565.64,5
2006,6,30,30/06/06,18.44,4.66,1.49,3721.71,6
2006,7,3,03/07/06,18.57,4.69,1.48,3748.77,2
2006,7,4,04/07/06,18.5,4.67,1.49,3734.14,3
2006,7,5,05/07/06,18.84,4.76,1.46,3803.68,4
2006,7,6,06/07/06,18.6,4.7,1.48,3756.97,5
2006,7,7,07/07/06,18.13,4.58,1.52,3661.52,6
2006,7,10,10/07/06,18.52,4.68,1.49,3742.39,2
2006,7,11,11/07/06,18.36,4.64,1.5,3711.60,3
2006,7,12,12/07/06,18.76,4.76,1.46,3806.59,4
2006,7,13,13/07/06,18.61,4.72,1.47,3774.90,5
2006,7,14,14/07/06,18.33,4.47,1.54,3720.70,6
2006,7,17,17/07/06,17.63,4.3,1.59,3582.75,2
2006,7,18,18/07/06,17.52,4.28,1.59,3566.19,3
2006,7,19,19/07/06,17,4.19,1.63,3493.65,4
2006,7,20,20/07/06,17.43,4.32,1.58,3601.22,5
2006,7,21,21/07/06,16.93,4.21,1.62,3508.38,6
2006,7,24,24/07/06,17.13,4.27,1.6,3557.04,2
2006,7,25,25/07/06,17.44,4.35,1.57,3622.15,3
2006,7,26,26/07/06,17.58,4.45,1.53,3705.12,4
2006,7,27,27/07/06,17.83,4.3,1.57,3759.92,5
2006,7,28,28/07/06,17.57,4.27,1.59,3730.68,6
2006,7,31,31/07/06,17.64,4.29,1.58,3745.46,2
2006,8,1,01/08/06,17.67,4.29,1.58,3750.94,3
2006,8,2,02/08/06,17.86,4.34,1.56,3791.81,4
2006,8,3,03/08/06,17.9,4.35,1.56,3801.22,5
2006,8,4,04/08/06,17.83,4.33,1.56,3785.43,6
2006,8,7,07/08/06,17.69,4.3,1.58,3754.87,2
2006,8,8,08/08/06,18.03,4.38,1.55,3829.33,3
2006,8,9,09/08/06,18.27,4.44,1.53,3880.02,4
2006,8,10,10/08/06,18.3,4.45,1.52,3887.22,5
2006,8,11,11/08/06,18.38,4.46,1.52,3904.83,6
2006,8,14,14/08/06,18.6,4.52,1.5,3952.53,2
2006,8,16,16/08/06,18.84,4.58,1.48,4003.77,4
2006,8,17,17/08/06,18.83,4.54,1.5,4001.21,5
2006,8,18,18/08/06,18.84,4.54,1.5,4005.15,6
2006,8,21,21/08/06,18.88,4.56,1.49,4016.18,2
2006,8,22,22/08/06,18.88,4.55,1.49,4014.51,3
2006,8,23,23/08/06,18.71,4.52,1.51,3980.36,4
2006,8,24,24/08/06,18.91,4.56,1.49,4021.65,5
2006,8,25,25/08/06,19,4.58,1.48,4040.20,6
2006,8,28,28/08/06,19.08,4.6,1.48,4058.28,2
2006,8,29,29/08/06,19.22,4.64,1.47,4087.63,3
2006,8,30,30/08/06,19.25,4.58,1.47,4093.18,4
2006,8,31,31/08/06,19.15,4.55,1.47,4073.55,5
2006,9,1,01/09/06,19.68,4.5,1.43,4099.37,6
2006,9,4,04/09/06,19.92,4.56,1.41,4148.77,2
2006,9,5,05/09/06,19.9,4.55,1.42,4145.07,3
2006,9,6,06/09/06,19.92,4.56,1.41,4155.31,4
2006,9,7,07/09/06,19.79,4.53,1.42,4128.48,5
2006,9,8,08/09/06,19.89,4.55,1.42,4148.68,6
2006,9,11,11/09/06,19.29,4.41,1.46,4022.83,2
2006,9,12,12/09/06,19.42,4.44,1.45,4051.22,3
2006,9,13,13/09/06,19.81,4.5,1.4,4128.48,4
2006,9,14,14/09/06,19.91,4.53,1.4,4148.85,5
2006,9,15,15/09/06,19.95,4.53,1.39,4157.22,6
2006,9,18,18/09/06,20.03,4.55,1.39,4174.26,2
2006,9,19,19/09/06,19.83,4.51,1.4,4131.95,3
2006,9,20,20/09/06,20.09,4.57,1.38,4186.27,4
2006,9,21,21/09/06,20.38,4.63,1.36,4246.33,5
2006,9,22,22/09/06,20.33,4.62,1.37,4235.96,6
2006,9,25,25/09/06,20.21,4.59,1.37,4211.34,2
2006,9,26,26/09/06,20.83,4.73,1.33,4269.07,3
2006,9,27,27/09/06,20.87,4.74,1.33,4278.10,4
2006,9,28,28/09/06,20.83,4.73,1.33,4269.07,5
2006,9,29,29/09/06,20.92,4.76,1.33,4288.97,6
2006,10,3,03/10/06,20.82,4.73,1.33,4266.50,3
2006,10,4,04/10/06,20.5,4.66,1.36,4201.66,4
2006,10,5,05/10/06,20.79,4.72,1.34,4260.89,5
2006,10,6,06/10/06,20.82,4.73,1.33,4266.62,6
2006,10,9,09/10/06,20.82,4.73,1.36,4263.57,2
2006,10,10,10/10/06,20.83,4.73,1.36,4268.24,3
2006,10,11,11/10/06,20.68,4.59,1.39,4253.30,4
2006,10,12,12/10/06,21.04,4.67,1.37,4328.00,5
2006,10,13,13/10/06,21.36,4.74,1.35,4393.74,6
2006,10,16,16/10/06,21.64,4.81,1.33,4450.99,2
2006,10,17,17/10/06,21.47,4.79,1.33,4440.29,3
2006,10,18,18/10/06,21.33,4.79,1.34,4435.09,4
2006,10,19,19/10/06,21.06,4.75,1.35,4396.38,5
2006,10,20,20/10/06,20.91,4.75,1.35,4395.51,6
2006,10,21,21/10/06,20.94,4.76,1.35,4403.46,7
2006,10,23,23/10/06,20.79,4.72,1.35,4372.72,2
2006,10,26,26/10/06,20.79,4.75,1.35,4396.93,5
2006,10,27,27/10/06,21.04,4.83,1.32,4470.82,6
2006,10,30,30/10/06,20.48,4.87,1.31,4506.39,2
2006,10,31,31/10/06,20.37,4.84,1.32,4476.50,3
2006,11,1,01/11/06,20.16,4.87,1.32,4503.94,4
2006,11,2,02/11/06,20.29,4.9,1.31,4533.42,5
2006,11,3,03/11/06,20.37,4.92,1.3,4550.45,6
2006,11,6,06/11/06,20.39,4.92,1.3,4555.12,2
2006,11,7,07/11/06,20.34,4.91,1.3,4542.56,3
2006,11,8,08/11/06,20.22,4.88,1.31,4516.91,4
2006,11,9,09/11/06,20.32,4.87,1.27,4539.88,5
2006,11,10,10/11/06,20.53,4.92,1.26,4585.74,6
2006,11,13,13/11/06,20.66,4.95,1.25,4614.44,2
2006,11,14,14/11/06,20.7,4.96,1.25,4622.99,3
2006,11,15,15/11/06,20.78,4.98,1.25,4635.61,4
2006,11,16,16/11/06,20.78,4.98,1.25,4636.27,5
2006,11,17,17/11/06,20.65,4.95,1.25,4607.51,6
2006,11,20,20/11/06,20.67,4.95,1.25,4611.51,2
2006,11,21,21/11/06,21,5.03,1.23,4685.78,3
2006,11,22,22/11/06,21.2,5.08,1.22,4729.43,4
2006,11,23,23/11/06,21.14,5.07,1.22,4718.31,5
2006,11,24,24/11/06,21.17,5.08,1.22,4724.76,6
2006,11,27,27/11/06,21.25,5.1,1.22,4746.35,2
2006,11,28,28/11/06,21,5.04,1.23,4689.96,3
2006,11,29,29/11/06,21.03,5.05,1.23,4697.68,4
2006,11,30,30/11/06,21.18,5.08,1.22,4729.13,5
2006,12,1,01/12/06,21.41,5.14,1.21,4780.67,6
2006,12,4,04/12/06,21.43,5.11,1.21,4785.00,2
2006,12,5,05/12/06,21.51,5.13,1.2,4802.64,3
2006,12,6,06/12/06,21.51,5.13,1.2,4802.88,4
2006,12,7,07/12/06,21.54,5.13,1.2,4802.16,5
2006,12,8,08/12/06,21.23,5.06,1.22,4738.36,6
2006,12,11,11/12/06,20.62,4.92,1.25,4603.81,2
2006,12,12,12/12/06,19.91,4.75,1.3,4445.23,3
2006,12,13,13/12/06,20.17,4.81,1.28,4502.99,4
2006,12,14,14/12/06,20.59,4.91,1.26,4596.10,5
2006,12,15,15/12/06,20.83,4.97,1.24,4650.63,6
2006,12,18,18/12/06,21.05,5.02,1.23,4704.24,2
2006,12,19,19/12/06,20.53,4.9,1.26,4588.39,3
2006,12,20,20/12/06,20.45,4.88,1.26,4568.69,4
2006,12,21,21/12/06,20.54,4.9,1.26,4590.19,5
2006,12,22,22/12/06,20.74,4.95,1.25,4635.27,6
2006,12,26,26/12/06,21.12,5.04,1.22,4718.31,3
2006,12,27,27/12/06,21.3,5.08,1.21,4767.87,4
2006,12,28,28/12/06,21.28,5.08,1.22,4763.43,5
2006,12,29,29/12/06,21.26,5.07,1.22,4758.45,6
2007,1,2,02/01/07,21.48,5.12,1.2,4807.77,3
2007,1,3,03/01/07,21.57,5.14,1.2,4827.74,4
2007,1,4,04/01/07,21.38,5.1,1.21,4785.45,5
2007,1,5,05/01/07,21.35,5.09,1.21,4778.97,6
2007,1,8,08/01/07,21.08,5.03,1.23,4718.99,2
2007,1,9,09/01/07,20.97,5,1.23,4692.59,3
2007,1,10,10/01/07,20.64,4.92,1.25,4619.29,4
2007,1,11,11/01/07,21.04,5.04,1.22,4729.61,5
2007,1,12,12/01/07,21.63,5.16,1.18,4861.82,6
2007,1,15,15/01/07,21.77,5.19,1.17,4893.39,2
2007,1,16,16/01/07,21.67,5.19,1.17,4895.91,3
2007,1,17,17/01/07,21.59,5.19,1.17,4891.05,4
2007,1,18,18/01/07,21.74,5.23,1.16,4930.16,5
2007,1,19,19/01/07,21.43,5.21,1.17,4907.74,6
2007,1,22,22/01/07,21.42,5.22,1.16,4923.09,2
2007,1,23,23/01/07,20.96,5.18,1.17,4879.47,3
2007,1,24,24/01/07,21.07,5.21,1.16,4908.03,4
2007,1,25,25/01/07,21.35,5.29,1.15,4977.39,5
2007,1,29,29/01/07,20.88,5.26,1.15,4949.49,2
2007,1,31,31/01/07,19.85,5.2,1.17,4899.39,4
2007,2,1,01/02/07,19.95,5.27,1.15,4966.14,5
2007,2,2,02/02/07,20.12,5.33,1.14,5021.71,6
2007,2,5,05/02/07,20.27,5.37,1.13,5059.94,2
2007,2,6,06/02/07,20.18,5.35,1.14,5037.05,3
2007,2,7,07/02/07,20.32,5.38,1.13,5071.08,4
2007,2,8,08/02/07,20.31,5.38,1.13,5070.06,5
2007,2,9,09/02/07,20.14,5.33,1.14,5026.84,6
2007,2,12,12/02/07,19.52,5.17,1.17,4879.72,2
2007,2,13,13/02/07,19.45,5.15,1.18,4863.80,3
2007,2,14,14/02/07,19.47,5.15,1.18,4867.12,4
2007,2,15,15/02/07,19.94,5.28,1.15,4986.30,5
2007,2,19,19/02/07,20.02,5.3,1.14,5008.75,2
2007,2,20,20/02/07,19.74,5.23,1.16,4939.47,3
2007,2,21,21/02/07,19.69,5.22,1.16,4926.78,4
2007,2,22,22/02/07,19.42,5.14,1.18,4859.19,5
2007,2,23,23/02/07,18.94,5.02,1.21,4737.65,6
2007,2,26,26/02/07,18.95,5.02,1.21,4741.32,2
2007,2,27,27/02/07,18.72,4.96,1.22,4683.46,3
2007,2,28,28/02/07,18.01,4.77,1.27,4504.73,4
2007,3,1,01/03/07,18.33,4.86,1.25,4583.99,5
2007,3,2,02/03/07,17.92,4.75,1.28,4482.42,6
2007,3,5,05/03/07,17.2,4.56,1.33,4301.70,2
2007,3,6,06/03/07,17.58,4.66,1.3,4396.90,3
2007,3,7,07/03/07,17.44,4.62,1.31,4362.36,4
2007,3,8,08/03/07,18.09,4.79,1.27,4524.50,5
2007,3,9,09/03/07,17.88,4.74,1.28,4472.42,6
2007,3,12,12/03/07,17.96,4.76,1.28,4492.39,2
2007,3,13,13/03/07,18.14,4.8,1.26,4535.63,3
2007,3,14,14/03/07,17.51,4.64,1.31,4380.97,4
2007,3,15,15/03/07,17.53,4.64,1.31,4384.74,5
2007,3,16,16/03/07,17.36,4.6,1.32,4343.36,6
2007,3,19,19/03/07,17.7,4.69,1.29,4428.04,2
2007,3,20,20/03/07,17.79,4.71,1.29,4450.55,3
2007,3,21,21/03/07,18.11,4.8,1.26,4534.62,4
2007,3,22,22/03/07,18.65,4.94,1.23,4668.95,5
2007,3,23,23/03/07,18.58,4.92,1.23,4651.43,6
2007,3,26,26/03/07,18.38,4.87,1.25,4603.34,2
2007,3,28,28/03/07,18.1,4.79,1.27,4533.03,4
2007,3,29,29/03/07,18.29,4.84,1.25,4577.63,5
2007,3,30,30/03/07,18.4,4.87,1.25,4605.89,6
2007,4,2,02/04/07,17.49,4.63,1.31,4379.37,2
2007,4,3,03/04/07,17.77,4.71,1.29,4448.12,3
2007,4,4,04/04/07,18.43,4.89,1.24,4499.91,4
2007,4,5,05/04/07,18.54,4.91,1.23,4522.51,5
2007,4,9,09/04/07,19,5.03,1.2,4632.80,2
2007,4,10,10/04/07,19.02,5.04,1.2,4638.41,3
2007,4,11,11/04/07,19.09,5.03,1.22,4655.88,4
2007,4,12,12/04/07,18.93,4.99,1.23,4616.35,5
2007,4,13,13/04/07,19.28,5.1,1.2,4721.82,6
2007,4,16,16/04/07,19.75,5.23,1.17,4837.53,2
2007,4,17,17/04/07,19.55,5.19,1.18,4803.30,3
2007,4,18,18/04/07,19.66,5.22,1.17,4835.42,4
2007,4,19,19/04/07,19.57,5.21,1.17,4818.61,5
2007,4,20,20/04/07,19.88,5.32,1.15,4923.47,6
2007,4,23,23/04/07,19.88,5.32,1.15,4931.08,2
2007,4,24,24/04/07,20.13,5.4,1.13,4999.52,3
2007,4,25,25/04/07,20.24,5.43,1.13,5030.30,4
2007,4,26,26/04/07,20.25,5.44,1.12,5043.03,5
2007,4,27,27/04/07,19.58,5.32,1.15,4929.15,6
2007,4,30,30/04/07,19.48,5.33,1.15,4934.46,2
2007,5,3,03/05/07,19.76,5.41,1.13,5010.44,5
2007,5,4,04/05/07,19.59,5.36,1.14,4970.00,6
2007,5,7,07/05/07,19.56,5.36,1.14,4962.52,2
2007,5,8,08/05/07,19.39,5.31,1.15,4921.30,3
2007,5,9,09/05/07,19.36,5.32,1.15,4924.08,4
2007,5,10,10/05/07,19.31,5.3,1.15,4908.99,5
2007,5,11,11/05/07,19.35,5.31,1.15,4920.88,6
2007,5,14,14/05/07,19.54,5.39,1.13,4990.55,2
2007,5,15,15/05/07,19.46,5.36,1.15,4973.65,3
2007,5,16,16/05/07,19.7,5.43,1.14,5034.79,4
2007,5,17,17/05/07,19.93,5.49,1.12,5093.90,5
2007,5,18,18/05/07,19.78,5.48,1.12,5087.80,6
2007,5,21,21/05/07,19.83,5.54,1.11,5143.81,2
2007,5,22,22/05/07,19.91,5.57,1.11,5164.58,3
2007,5,23,23/05/07,19.78,5.53,1.12,5126.07,4
2007,5,24,24/05/07,19.59,5.47,1.13,5076.21,5
2007,5,25,25/05/07,19.98,5.53,1.12,5128.42,6
2007,5,28,28/05/07,20.02,5.54,1.11,5138.56,2
2007,5,29,29/05/07,20.11,5.59,1.1,5182.87,3
2007,5,30,30/05/07,20.17,5.53,1.11,5130.23,4
2007,5,31,31/05/07,20.41,5.59,1.1,5185.95,5
2007,6,1,01/06/07,20.41,5.59,1.1,5188.58,6
2007,6,4,04/06/07,20.27,5.48,1.09,5152.36,2
2007,6,5,05/06/07,20.35,5.5,1.08,5173.61,3
2007,6,6,06/06/07,19.94,5.39,1.1,5069.99,4
2007,6,7,07/06/07,19.85,5.37,1.11,5047.71,5
2007,6,8,08/06/07,19.69,5.32,1.12,5007.87,6
2007,6,11,11/06/07,19.69,5.33,1.12,5008.59,2
2007,6,12,12/06/07,19.74,5.34,1.11,5021.28,3
2007,6,13,13/06/07,19.54,5.28,1.13,4971.76,4
2007,6,14,14/06/07,19.81,5.36,1.11,5042.38,5
2007,6,15,15/06/07,19.82,5.36,1.11,5044.90,6
2007,6,18,18/06/07,19.7,5.33,1.12,5015.45,2
2007,6,19,19/06/07,20.02,5.41,1.1,5096.72,3
2007,6,20,20/06/07,20.19,5.46,1.09,5138.26,4
2007,6,21,21/06/07,20.28,5.48,1.09,5160.94,5
2007,6,22,22/06/07,20.2,5.31,1.13,5142.38,6
2007,6,25,25/06/07,20.32,5.32,1.13,5151.26,2
2007,6,26,26/06/07,20.44,5.36,1.12,5183.07,3
2007,6,27,27/06/07,20.34,5.33,1.12,5156.77,4
2007,6,28,28/06/07,20.42,5.35,1.12,5179.91,5
2007,6,29,29/06/07,20.6,5.4,1.11,5223.82,6
2007,7,2,02/07/07,20.62,5.39,1.11,5218.32,2
2007,7,3,03/07/07,20.83,5.45,1.1,5271.30,3
2007,7,4,04/07/07,20.84,5.45,1.1,5273.42,4
2007,7,5,05/07/07,20.81,5.44,1.1,5267.33,5
2007,7,6,06/07/07,21.11,5.52,1.09,5304.84,6
2007,7,9,09/07/07,21.27,5.56,1.08,5346.64,2
2007,7,10,10/07/07,21.2,5.55,1.08,5331.14,3
2007,7,11,11/07/07,21.06,5.52,1.09,5308.27,4
2007,7,12,12/07/07,21.35,5.6,1.07,5379.66,5
2007,7,13,13/07/07,21.63,5.67,1.06,5450.57,6
2007,7,16,16/07/07,21.78,5.71,1.05,5462.01,2
2007,7,17,17/07/07,21.65,5.69,1.05,5443.84,3
2007,7,18,18/07/07,21.64,5.69,1.05,5447.23,4
2007,7,19,19/07/07,21.86,5.77,1.04,5522.95,5
2007,7,20,20/07/07,21.76,5.35,1.07,5527.74,6
2007,7,23,23/07/07,22,5.42,1.05,5592.26,2
2007,7,24,24/07/07,22.01,5.42,1.05,5593.96,3
2007,7,25,25/07/07,21.71,5.38,1.06,5555.16,4
2007,7,26,26/07/07,21.71,5.42,1.05,5592.81,5
2007,7,27,27/07/07,20.87,5.21,1.09,5381.97,6
2007,7,30,30/07/07,20.34,5.21,1.1,5375.74,2
2007,7,31,31/07/07,20.49,5.31,1.07,5483.25,3
2007,8,1,01/08/07,19.65,5.1,1.12,5261.69,4
2007,8,2,02/08/07,19.72,5.12,1.11,5274.76,5
2007,8,3,03/08/07,19.93,5.17,1.1,5330.23,6
2007,8,6,06/08/07,19.65,5.1,1.12,5255.08,2
2007,8,7,07/08/07,19.72,5.12,1.11,5276.76,3
2007,8,8,08/08/07,20.2,5.24,1.09,5406.51,4
2007,8,9,09/08/07,19.94,5.17,1.1,5335.14,5
2007,8,10,10/08/07,19.63,5.09,1.12,5250.51,6
2007,8,13,13/08/07,19.81,5.14,1.11,5299.34,2
2007,8,14,14/08/07,19.77,5.14,1.11,5295.27,3
2007,8,16,16/08/07,18.9,4.92,1.16,5063.42,5
2007,8,17,17/08/07,18.58,4.83,1.18,4978.73,6
2007,8,20,20/08/07,19.04,4.95,1.15,5101.10,2
2007,8,21,21/08/07,18.43,4.79,1.19,4938.51,3
2007,8,22,22/08/07,18.79,4.73,1.18,5033.64,4
2007,8,23,23/08/07,18.62,4.69,1.19,4987.63,5
2007,8,24,24/08/07,18.96,4.77,1.17,5078.77,6
2007,8,27,27/08/07,19.47,4.9,1.14,5215.11,2
2007,8,28,28/08/07,19.55,4.92,1.14,5237.01,3
2007,8,29,29/08/07,19.72,4.96,1.13,5283.81,4
2007,8,30,30/08/07,19.96,5.02,1.11,5348.64,5
2007,8,31,31/08/07,20.2,5.08,1.1,5411.29,6
2007,9,3,03/09/07,20.25,5.1,1.1,5424.33,2
2007,9,4,04/09/07,20.27,5.1,1.1,5430.49,3
2007,9,5,05/09/07,20.26,5.1,1.1,5426.37,4
2007,9,6,06/09/07,20.45,5.15,1.09,5478.17,5
2007,9,7,07/09/07,20.41,5.14,1.09,5467.13,6
2007,9,10,10/09/07,20.4,5.13,1.09,5470.46,2
2007,9,11,11/09/07,20.35,5.12,1.09,5457.35,3
2007,9,12,12/09/07,20.35,5.12,1.09,5457.12,4
2007,9,13,13/09/07,20.5,5.16,1.08,5496.07,5
2007,9,14,14/09/07,20.45,5.03,1.14,5483.09,6
2007,9,17,17/09/07,20.34,5.01,1.15,5454.74,2
2007,9,18,18/09/07,20.57,5.06,1.14,5517.33,3
2007,9,19,19/09/07,21.42,5.27,1.09,5743.32,4
2007,9,20,20/09/07,21.49,5.29,1.09,5761.77,5
2007,9,21,21/09/07,21.89,5.39,1.07,5871.00,6
2007,9,24,24/09/07,22.18,5.26,1.08,5985.91,2
2007,9,25,25/09/07,22.21,5.27,1.08,5993.99,3
2007,9,26,26/09/07,22.21,5.27,1.08,5995.94,4
2007,9,27,27/09/07,22.49,5.33,1.07,6068.83,5
2007,9,28,28/09/07,22.58,5.36,1.06,6094.11,6
2007,10,1,01/10/07,22.79,5.41,1.05,6151.88,2
2007,10,3,03/10/07,23.43,5.56,1.03,6323.99,4
2007,10,4,04/10/07,23.42,5.56,1.03,6321.38,5
2007,10,5,05/10/07,23.62,5.66,1.01,6293.71,6
2007,10,8,08/10/07,23.16,5.55,1.03,6171.46,2
2007,10,9,09/10/07,24.26,5.82,0.99,6465.33,3
2007,10,10,10/10/07,24.78,5.94,0.97,6603.91,4
2007,10,11,11/10/07,25.13,6.03,0.95,6705.13,5
2007,10,12,12/10/07,24.67,5.93,0.97,6587.90,6
2007,10,15,15/10/07,25.77,6.19,0.93,6881.82,2
2007,10,16,16/10/07,25.71,5.9,0.95,6878.92,3
2007,10,17,17/10/07,25.2,5.78,0.97,6746.99,4
2007,10,18,18/10/07,24.33,5.6,1.01,6494.74,5
2007,10,19,19/10/07,23.46,5.45,1.03,6330.03,6
2007,10,22,22/10/07,23.28,5.42,1.04,6292.55,2
2007,10,23,23/10/07,24.53,5.72,0.98,6644.48,3
2007,10,24,24/10/07,24.66,5.75,0.98,6671.70,4
2007,10,25,25/10/07,25.01,5.82,0.97,6760.63,5
2007,10,26,26/10/07,25.57,5.96,0.94,6922.50,6
2007,10,29,29/10/07,26.35,6.18,0.91,7169.67,2
2007,10,30,30/10/07,26.01,6.15,0.92,7124.58,3
2007,10,31,31/10/07,25.74,6.18,0.91,7163.30,4
2007,11,1,01/11/07,25.65,6.15,0.92,7121.96,5
2007,11,2,02/11/07,25.94,6.21,0.91,7202.01,6
2007,11,5,05/11/07,25.57,6.13,0.92,7098.67,2
2007,11,6,06/11/07,25.31,6.06,0.93,7024.91,3
2007,11,7,07/11/07,25.29,6.06,0.93,7021.12,4
2007,11,8,08/11/07,24.92,5.97,0.94,6919.65,5
2007,11,9,09/11/07,24.77,5.93,0.95,6876.51,6
2007,11,12,12/11/07,24.57,5.89,0.96,6820.50,2
2007,11,13,13/11/07,24.92,5.97,0.94,6915.56,3
2007,11,14,14/11/07,25.98,6.22,0.9,7209.99,4
2007,11,15,15/11/07,25.87,6.2,0.91,7178.71,5
2007,11,16,16/11/07,25.86,6.2,0.91,7172.31,6
2007,11,19,19/11/07,25.87,6.2,0.91,7173.27,2
2007,11,20,20/11/07,25.32,6.06,0.93,7019.36,3
2007,11,21,21/11/07,24.35,5.83,0.97,6752.41,4
2007,11,22,22/11/07,24.17,5.79,0.97,6701.81,5
2007,11,23,23/11/07,24.53,5.88,0.96,6810.16,6
2007,11,26,26/11/07,25.07,6.01,0.94,6959.61,2
2007,11,27,27/11/07,24.92,5.98,0.94,6918.92,3
2007,11,28,28/11/07,24.57,5.89,0.96,6821.04,4
2007,11,29,29/11/07,24.65,5.91,0.95,6841.75,5
2007,11,30,30/11/07,25.21,6.05,0.93,6997.60,6
2007,12,3,03/12/07,25.66,6.15,0.91,7121.74,2
2007,12,4,04/12/07,25.63,6.15,0.92,7113.64,3
2007,12,5,05/12/07,25.98,6.23,0.9,7212.82,4
2007,12,6,06/12/07,26.05,6.25,0.9,7230.63,5
2007,12,7,07/12/07,26.14,6.27,0.9,7254.45,6
2007,12,10,10/12/07,26.08,6.26,0.9,7237.85,2
